"GEO_ID","NAME","B01001G_001E","B01001G_001M","B01001G_002E","B01001G_002M","B01001G_003E","B01001G_003M","B01001G_004E","B01001G_004M","B01001G_005E","B01001G_005M","B01001G_006E","B01001G_006M","B01001G_007E","B01001G_007M","B01001G_008E","B01001G_008M","B01001G_009E","B01001G_009M","B01001G_010E","B01001G_010M","B01001G_011E","B01001G_011M","B01001G_012E","B01001G_012M","B01001G_013E","B01001G_013M","B01001G_014E","B01001G_014M","B01001G_015E","B01001G_015M","B01001G_016E","B01001G_016M","B01001G_017E","B01001G_017M","B01001G_018E","B01001G_018M","B01001G_019E","B01001G_019M","B01001G_020E","B01001G_020M","B01001G_021E","B01001G_021M","B01001G_022E","B01001G_022M","B01001G_023E","B01001G_023M","B01001G_024E","B01001G_024M","B01001G_025E","B01001G_025M","B01001G_026E","B01001G_026M","B01001G_027E","B01001G_027M","B01001G_028E","B01001G_028M","B01001G_029E","B01001G_029M","B01001G_030E","B01001G_030M","B01001G_031E","B01001G_031M"
"310M400US19100","Dallas-Fort Worth-Arlington, TX Metro Area","220120","11990","109846","7473","17919","2790","12130","1671","12469","1951","7481","1341","5620","1568","8078","1403","6190","1336","8668","1669","12514","1923","9360","1490","5724","1047","2240","761","1022","496","431","265","110274","7172","15456","2338","16100","2776","12426","2059","7522","1434","4947","1345","6956","1618","8264","1662","5975","1260","13061","2349","10362","1561","4861","1035","2593","816","1169","487","582","328"
"310M400US46140","Tulsa, OK Metro Area","81255","3810","40792","2258","5688","729","4865","734","3984","649","2802","465","1860","486","3061","569","2991","599","2820","466","3924","719","3344","502","2830","500","1709","359","841","269","73","62","40463","2533","4716","693","4448","726","4009","732","2653","462","1574","408","3107","645","2982","507","2589","496","4550","659","3894","494","3006","495","2032","410","721","261","182","143"
"310M400US31180","Lubbock, TX Metro Area","9762","2215","5004","1231","1058","488","387","269","482","355","147","166","171","203","586","355","838","596","342","269","399","306","238","298","269","217","87","126","0","228","0","228","4758","1584","1382","713","535","432","711","442","800","533","0","228","388","406","194","233","16","14","429","265","196","208","83","135","24","43","0","228","0","228"
"310M400US33860","Montgomery, AL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US11980","Athens, TX Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US12420","Austin-Round Rock, TX Metro Area","81635","6486","43330","4240","4771","1260","6214","1514","5022","1340","2313","769","1070","491","3067","981","5210","1371","4367","1515","5118","1277","3151","937","1463","594","1287","488","92","123","185","223","38305","3877","5666","1414","4317","1102","4709","1222","1484","605","1536","661","3027","1092","3379","1081","2010","738","6029","1310","2740","803","2361","866","623","417","263","254","161","213"
"310M400US12980","Battle Creek, MI Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US17660","Coeur d'Alene, ID Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US24580","Green Bay, WI Metro Area","9668","2371","4659","1426","819","589","472","288","552","327","732","566","167","179","538","448","386","330","370","295","303","357","81","133","170","183","69","123","0","151","0","151","5009","1405","740","465","508","401","1328","718","89","95","264","338","389","299","143","150","288","264","621","324","85","103","225","307","291","265","22","30","16","28"
"310M400US26620","Huntsville, AL Metro Area","15796","2650","8324","1613","1245","629","1353","811","619","369","393","224","419","424","978","688","506","424","677","487","437","306","765","373","549","340","297","225","86","119","0","201","7472","1819","402","347","877","727","629","465","345","323","167","192","449","387","459","386","384","308","907","477","1634","973","594","406","196","220","376","433","53","91"
"310M400US35840","North Port-Sarasota-Bradenton, FL Metro Area","17001","3528","8927","2463","1766","958","1614","1048","1056","573","1140","615","557","545","428","353","413","332","222","312","447","332","188","180","448","326","557","428","91","115","0","229","8074","2229","676","594","906","1075","1524","758","461","438","1022","830","540","454","404","364","558","520","628","400","392","283","417","271","475","303","71","116","0","229"
