"GEO_ID","NAME","B01001F_001E","B01001F_001M","B01001F_002E","B01001F_002M","B01001F_003E","B01001F_003M","B01001F_004E","B01001F_004M","B01001F_005E","B01001F_005M","B01001F_006E","B01001F_006M","B01001F_007E","B01001F_007M","B01001F_008E","B01001F_008M","B01001F_009E","B01001F_009M","B01001F_010E","B01001F_010M","B01001F_011E","B01001F_011M","B01001F_012E","B01001F_012M","B01001F_013E","B01001F_013M","B01001F_014E","B01001F_014M","B01001F_015E","B01001F_015M","B01001F_016E","B01001F_016M","B01001F_017E","B01001F_017M","B01001F_018E","B01001F_018M","B01001F_019E","B01001F_019M","B01001F_020E","B01001F_020M","B01001F_021E","B01001F_021M","B01001F_022E","B01001F_022M","B01001F_023E","B01001F_023M","B01001F_024E","B01001F_024M","B01001F_025E","B01001F_025M","B01001F_026E","B01001F_026M","B01001F_027E","B01001F_027M","B01001F_028E","B01001F_028M","B01001F_029E","B01001F_029M","B01001F_030E","B01001F_030M","B01001F_031E","B01001F_031M"
"310M400US40580","Rocky Mount, NC Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US15260","Brunswick, GA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US17780","College Station-Bryan, TX Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US19100","Dallas-Fort Worth-Arlington, TX Metro Area","433692","21728","225123","11939","17375","2495","17416","2708","21061","3501","13903","2209","7034","1413","19394","2487","18302","2552","17313","2531","38575","3332","27656","2498","18020","2526","5845","1274","2437","857","792","594","208569","12069","17113","2779","17652","2799","20620","3304","11966","2062","6898","1270","16484","2300","17071","2746","15631","2003","33103","3077","25719","2761","17052","2188","6385","1228","1853","735","1022","629"
"310M400US46140","Tulsa, OK Metro Area","19732","2596","9725","1469","545","415","888","411","952","360","571","214","238","185","707","297","1129","458","640","327","1863","485","1619","424","320","165","207","151","46","63","0","161","10007","1379","906","354","897","370","1002","350","783","320","382","224","738","300","734","306","629","248","1903","445","1187","301","672","286","140","135","34","53","0","161"
"310M400US31180","Lubbock, TX Metro Area","16036","3000","8847","1875","445","326","694","520","212","183","278","283","415","431","397","346","1631","788","712","385","966","596","1159","580","1120","577","376","297","257","184","185","271","7189","1646","247","218","173","179","197","223","104","131","24","50","1287","842","906","524","330","202","1059","537","802","508","1013","467","645","366","104","147","298","299"
"310M400US33860","Montgomery, AL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US11980","Athens, TX Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US12420","Austin-Round Rock, TX Metro Area","152962","12668","83360","6956","4740","1530","5115","1659","6454","1682","4086","1096","3923","1167","7988","1701","7869","1502","7971","1956","13355","2289","10963","2451","8492","1388","1726","674","649","543","29","48","69602","7384","6458","1575","3570","1412","6581","1898","3235","1074","2733","909","4244","1263","5933","1707","5471","1278","10741","2108","9435","2100","7139","1740","2521","1058","1129","574","412","467"
"310M400US12980","Battle Creek, MI Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
